2008-04-22,20,0.684,0.28,0,-7.238,1,0.0313,0.888,0,0.152,0.393,113.485,270787,4,325428,alternative rock
2008-04-22,19,0.49,0.72,7,-5.19,1,0.0325,0.0691,0.0114,0.0717,0.342,114.154,259200,4,454033,alternative rock
2008-04-01,0,0.554,0.802,0,-6.029,1,0.0338,0.00141,0.00449,0.268,0.692,102.943,228613,4,418433,alternative rock
2008-04-22,24,0.486,0.435,7,-11.456,1,0.0255,0.161,0.558,0.238,0.151,104.22,241320,4,6615776,alternative rock
2008-04-22,18,0.601,0.405,7,-9.398,1,0.0262,0.863,4.45e-05,0.0863,0.193,106.834,186480,4,1226733,alternative rock
2008-05-27,9,0.566,0.165,4,-8.285,0,0.0307,0.869,1.49e-06,0.112,0.152,107.521,169453,4,802546,alternative rock
2008-05-27,15,0.789,0.72,11,-6.949,0,0.0347,0.136,0.0394,0.0771,0.668,113.248,295613,4,312441,alternative rock
2008-05-27,13,0.792,0.756,6,-6.856,1,0.0477,0.379,0.0552,0.0602,0.847,109.706,244773,4,312441,alternative rock
2008-05-27,16,0.499,0.17,2,-11.747,1,0.0405,0.694,0,0.0831,0.344,97.408,548280,4,283334,alternative rock
2008-05-27,11,0.547,0.763,7,-7.166,1,0.027,0.0893,0.000129,0.643,0.774,129.967,196627,4,802546,alternative rock
2008-05-27,15,0.463,0.534,1,-8.522,0,0.0431,0.0264,0.0234,0.14,0.525,105.072,247360,4,283334,alternative rock
2008-05-27,7,0.733,0.701,11,-8.084,0,0.429,0.657,0,0.801,0.896,58.556,99413,4,802546,alternative rock
2008-05-27,7,0.32,0.696,9,-7.545,1,0.068,0.00112,0.000937,0.0772,0.224,82.417,305613,4,802546,alternative rock
2008-05-27,8,0.646,0.952,4,-7.111,0,0.0632,0.000691,0.698,0.0924,0.774,118.11,319040,4,802546,alternative rock
2008-05-27,11,0.34,0.468,10,-10.609,1,0.0722,0.695,0.0446,0.349,0.3,105.993,210107,4,283334,alternative rock
2008-05-27,25,0.711,0.902,9,-4.971,1,0.031,0.366,2.65e-05,0.113,0.91,127.668,209400,4,312441,alternative rock
2008-05-27,14,0.517,0.884,2,-4.202,1,0.04,0.408,0,0.138,0.961,154.239,161227,4,312441,alternative rock
2008-05-27,17,0.738,0.868,0,-6.745,1,0.0362,0.0247,4.7e-05,0.33,0.443,131.067,202640,4,312441,alternative rock
2008-05-27,6,0.73,0.818,2,-5.007,1,0.03,0.443,0.0539,0.264,0.847,120.797,177987,4,312441,alternative rock
2008-05-27,13,0.376,0.878,7,-7.559,1,0.0874,0.0302,0.0263,0.146,0.822,194.492,166787,4,312441,alternative rock
2008-05-27,13,0.725,0.885,2,-4.157,1,0.0452,0.184,0.00211,0.106,0.53,126.73,184173,4,312441,alternative rock
2008-05-27,27,0.668,0.888,11,-7.146,1,0.0265,0.01,0.0234,0.126,0.837,132.042,158653,4,312441,alternative rock
2008-05-27,18,0.535,0.887,9,-4.274,1,0.0341,0.0308,0.717,0.165,0.637,141.403,183787,4,312441,alternative rock
2008-05-27,23,0.195,0.886,2,-7.174,1,0.0458,3.23e-06,0.00485,0.0367,0.608,195.315,134307,4,288569,alternative rock
2008-05-27,20,0.862,0.64,8,-5.844,0,0.118,0.0153,5.32e-06,0.111,0.962,101.784,215120,4,288569,alternative rock
2008-05-27,16,0.347,0.976,0,-6.628,1,0.0556,0.00548,0.0886,0.0778,0.482,210.324,127480,4,288569,alternative rock
2008-05-27,11,0.583,0.831,9,-5.936,1,0.0501,0.00376,0.00553,0.983,0.743,128.022,261160,4,664657,alternative rock
2008-05-27,18,0.656,0.756,2,-9.353,1,0.0277,0.00197,0.00932,0.387,0.636,116.575,137173,4,288569,alternative rock
2008-05-27,20,0.505,0.713,2,-6.829,1,0.0347,0.0237,3.13e-05,0.344,0.633,148.054,182120,4,288569,alternative rock
2008-05-27,21,0.571,0.92,2,-7.125,1,0.0404,0.00138,0.000194,0.177,0.664,116.942,211240,4,288569,alternative rock
2008-05-27,22,0.508,0.816,4,-7.802,1,0.057,0.000141,0.161,0.116,0.674,174.123,195227,4,288569,alternative rock
2008-11-25,1,0.544,0.87,5,-5.267,1,0.0349,0.0321,0.000276,0.11,0.884,118.898,188373,4,55493,alternative rock
2008-01-01,8,0.278,0.898,6,-10.9,1,0.106,0.000168,0.000341,0.0539,0.113,119.42,312427,4,3226329,alternative rock
2008-01-01,1,0.407,0.916,6,-6.295,0,0.0744,1.91e-05,0.0348,0.217,0.706,78.043,192053,4,116663,alternative rock
2009-10-12,58,0.363,0.71,2,-3.08,1,0.0308,0.216,0,0.121,0.383,170.113,203733,4,402363,alternative rock
2009-10-12,54,0.404,0.726,11,-2.926,1,0.028,0.0501,0,0.214,0.408,168.878,220013,4,402363,alternative rock
2009-08-21,49,0.498,0.943,9,-2.394,1,0.137,0.0218,7.69e-06,0.112,0.569,152.216,178840,4,501022,alternative rock
2009-10-12,38,0.525,0.936,11,-2.315,0,0.099,0.00267,0,0.364,0.588,133.958,194640,4,402363,alternative rock
2009-10-12,40,0.583,0.804,6,-2.993,1,0.0331,0.0216,0,0.0487,0.654,134.036,187307,4,402363,alternative rock
2009-07-26,39,0.358,0.333,3,-10.802,1,0.0361,0.485,1.89e-06,0.177,0.651,63.318,202684,4,402363,alternative rock
2009-03-17,33,0.63,0.865,4,-9.081,1,0.034,0.386,1.15e-05,0.333,0.964,147.36,266280,4,91412,alternative rock
2009-10-12,37,0.319,0.835,0,-2.384,1,0.0547,0.00386,0,0.632,0.434,184.632,203400,4,402363,alternative rock
2009-05-19,28,0.368,0.527,9,-6.982,1,0.0303,0.674,8.3e-05,0.182,0.486,142.441,291747,4,545204,alternative rock
2009-01-01,31,0.649,0.758,6,-3.486,1,0.0422,0.0288,3.91e-06,0.0607,0.562,121.042,211487,4,14992,alternative rock
2009-10-12,34,0.592,0.881,1,-2.407,1,0.103,0.00451,0,0.307,0.847,95.026,188133,4,402363,alternative rock
2009-07-14,25,0.558,0.784,4,-6.694,0,0.0812,0.0652,0.00027,0.245,0.429,127.042,179133,4,386331,alternative rock
2009-08-21,38,0.53,0.804,2,-3.264,1,0.0355,0.0761,1.82e-06,0.0616,0.292,131.585,221173,4,501022,alternative rock
2009-10-12,29,0.704,0.717,10,-2.91,0,0.2,0.00217,0,0.134,0.787,136.072,164200,4,402363,alternative rock
2009-08-21,33,0.597,0.848,7,-2.827,0,0.051,0.00765,0.00534,0.0568,0.593,120.065,193707,4,501022,alternative rock
2009-10-13,26,0.567,0.317,1,-9.588,1,0.0291,0.792,0,0.148,0.264,135.761,257627,4,402363,alternative rock
2009-03-24,32,0.841,0.597,7,-9.086,1,0.277,0.0934,0,0.113,0.707,92.031,198120,4,144517,alternative rock
2009-10-12,28,0.378,0.904,4,-2.195,1,0.126,0.0308,0,0.0529,0.681,183.983,204733,4,402363,alternative rock
2009-12-15,19,0.431,0.837,6,-6.651,0,0.0424,0.0124,0.0377,0.259,0.349,140.013,210947,4,116840,alternative rock
2009-01-01,20,0.502,0.915,0,-4.943,1,0.0474,0.00875,0,0.0976,0.347,131.055,221413,4,1784031,alternative rock
2009-10-13,21,0.319,0.835,0,-2.384,1,0.0547,0.00386,0,0.632,0.434,184.632,203400,4,402363,alternative rock
2009-01-26,26,0.716,0.525,0,-3.985,1,0.459,0.667,0,0.14,0.618,91.813,354200,4,260266,alternative rock
2009-10-12,30,0.584,0.736,10,-2.769,1,0.031,0.0255,0,0.0908,0.323,122.981,190027,4,402363,alternative rock
2009-10-13,20,0.592,0.881,1,-2.407,1,0.103,0.00451,0,0.307,0.847,95.026,188133,4,402363,alternative rock
2009-08-21,25,0.541,0.947,9,-4.111,1,0.125,0.0118,0.0505,0.339,0.565,143.165,208867,4,501022,alternative rock
2009-10-12,28,0.521,0.889,10,-2.234,1,0.0325,0.00163,0,0.0423,0.529,127.075,188080,4,402363,alternative rock
2009-10-13,19,0.378,0.904,4,-2.195,1,0.126,0.0308,0,0.0529,0.681,183.983,204733,4,402363,alternative rock
2009-10-12,26,0.642,0.829,0,-3.507,1,0.0823,0.00142,0,0.373,0.583,129.953,187920,4,402363,alternative rock
2009-10-13,19,0.704,0.717,10,-2.91,0,0.2,0.00217,0,0.134,0.787,136.072,164200,4,402363,alternative rock
2009-08-21,27,0.419,0.956,9,-2.719,0,0.0465,0.000588,1.14e-05,0.0975,0.774,136.923,172947,4,501022,alternative rock
2009-07-21,17,0.452,0.251,0,-9.971,1,0.0299,0.511,0.222,0.121,0.36,112.906,162680,3,41381,alternative rock
2009-10-13,18,0.525,0.936,11,-2.315,0,0.099,0.00267,0,0.364,0.588,133.958,194640,4,402363,alternative rock
2009-10-13,18,0.363,0.71,2,-3.08,1,0.0308,0.216,0,0.121,0.383,170.113,203733,4,402363,alternative rock
2009-10-13,18,0.583,0.804,6,-2.993,1,0.0331,0.0216,0,0.0487,0.654,134.036,187307,4,402363,alternative rock
2009-04-21,13,0.644,0.709,6,-4.612,1,0.363,0.0547,0.000106,0.0901,0.272,80.099,285600,4,29681,alternative rock
2009-06-09,16,0.226,0.954,4,-4.654,1,0.11,0.00265,0.000994,0.126,0.205,182.644,269800,4,117334,alternative rock
2009-01-01,14,0.38,0.888,7,-3.812,1,0.0439,0.0016,0,0.18,0.405,159.856,217693,4,725001,alternative rock
2009-10-13,17,0.404,0.726,11,-2.926,1,0.028,0.0501,0,0.214,0.408,168.878,220013,4,402363,alternative rock
2009-10-13,17,0.758,0.707,6,-4.579,1,0.0281,0.174,0,0.0899,0.904,129.96,236933,4,402363,alternative rock
2009-08-21,19,0.391,0.956,2,-3.206,1,0.0621,0.0043,2.58e-05,0.33,0.302,106.116,238653,4,501022,alternative rock
2009-06-12,30,0.605,0.59,11,-4.029,0,0.039,0.37,0,0.0737,0.325,138.021,287160,4,87974,alternative rock
2009-10-12,23,0.602,0.721,8,-4.313,1,0.0683,0.0705,0,0.355,0.424,105.16,172680,4,402363,alternative rock
2009-10-13,15,0.642,0.829,0,-3.507,1,0.0823,0.00142,0,0.373,0.583,129.953,187920,4,402363,alternative rock
2009,15,0.53,0.88,5,-5.078,1,0.0585,0.000107,0.000122,0.187,0.961,154.105,78741,4,27570,alternative rock
2009-10-13,15,0.521,0.889,10,-2.234,1,0.0325,0.00163,0,0.0423,0.529,127.075,188080,4,402363,alternative rock
2009-10-13,15,0.584,0.736,10,-2.769,1,0.031,0.0255,0,0.0908,0.323,122.981,190027,4,402363,alternative rock
2009-01-01,15,0.524,0.539,4,-6.679,1,0.0295,0.201,0,0.218,0.473,105.839,113213,4,14992,alternative rock
2009-02-10,12,0.503,0.829,2,-7.846,1,0.124,9.16e-06,0.00117,0.467,0.814,96.493,56613,4,359834,alternative rock
2009-10-06,12,0.533,0.994,5,-2.977,0,0.107,0.0046,0.00744,0.356,0.516,124.548,199640,4,793398,alternative rock
2009-01-01,15,0.533,0.879,9,-4.117,0,0.0464,0.00208,1.94e-06,0.0427,0.338,128.997,191827,4,14992,alternative rock
2009-05-05,13,0.742,0.547,0,-9.841,1,0.0266,0.0831,0.523,0.104,0.614,116.062,244160,4,381968,alternative rock
2009-10-13,13,0.581,0.929,9,-3.529,1,0.0375,0.000393,0,0.17,0.846,127.998,186973,4,402363,alternative rock
2009-08-21,18,0.445,0.854,0,-3.325,1,0.0373,0.00323,0.000371,0.135,0.642,98.298,252760,4,501022,alternative rock
2009-08-21,21,0.646,0.629,4,-5.051,0,0.0433,0.00657,0,0.149,0.803,126.88,150280,4,501022,alternative rock
2009-08-21,20,0.298,0.6,0,-6.149,1,0.0305,0.0896,1.1e-05,0.127,0.246,143.469,258467,4,501022,alternative rock
2009-10-13,13,0.602,0.721,8,-4.313,1,0.0683,0.0705,0,0.355,0.424,105.16,172680,4,402363,alternative rock
2009-01-01,8,0.701,0.803,7,-5.644,1,0.0262,0.0588,0.0114,0.302,0.726,108.014,349160,4,153094,alternative rock
2009-06-12,23,0.644,0.852,7,-3.988,1,0.0279,0.0976,0.0949,0.0557,0.691,102.002,154173,4,87974,alternative rock
2009-08-21,17,0.277,0.936,7,-2.911,1,0.0733,0.00191,2.49e-05,0.0613,0.566,169.06,186987,4,501022,alternative rock
2009-08-21,18,0.431,0.713,2,-3.27,1,0.0577,0.0197,0,0.0492,0.569,140.083,199707,4,501022,alternative rock
2009-10-13,12,0.539,0.738,11,-6.011,1,0.0264,0.00252,0,0.118,0.423,81.981,184467,4,402363,alternative rock
2009-01-27,14,0.715,0.702,9,-6.36,0,0.293,0.699,0,0.18,0.658,94.02,184747,4,441284,alternative rock
2009-06-12,27,0.374,0.501,4,-4.848,1,0.0366,0.0924,0,0.0835,0.319,120.072,304320,4,87974,alternative rock
2009-01-01,11,0.522,0.862,4,-3.641,1,0.0338,0.00348,2.8e-06,0.089,0.346,102.041,208253,4,14992,alternative rock
2009-04-21,7,0.644,0.709,6,-4.612,1,0.363,0.0547,0.000106,0.0901,0.272,80.099,285600,4,29681,alternative rock
2009-06-12,26,0.481,0.646,7,-4.485,0,0.0415,0.149,0,0.103,0.383,120.325,307253,4,87974,alternative rock
2009-01-01,7,0.464,0.997,4,-4.659,0,0.0872,0.00011,0.197,0.972,0.3,90.98,211600,4,3703824,alternative rock
2009-01-01,9,0.316,0.809,1,-3.924,0,0.0371,0.000981,0,0.342,0.182,160.994,302000,4,14992,alternative rock
2009-06-12,22,0.542,0.761,4,-2.674,0,0.0364,0.268,0,0.255,0.478,126.997,309347,4,87974,alternative rock
2009-08-21,15,0.522,0.881,0,-2.97,1,0.0465,0.0273,2.14e-05,0.301,0.631,121.974,191893,4,501022,alternative rock
2009-05-05,9,0.721,0.486,0,-10.601,0,0.26,0.0902,0.667,0.2,0.41,77.016,253467,4,381968,alternative rock
2009-01-01,6,0.509,0.91,11,-6.531,0,0.038,8.78e-06,0.102,0.404,0.358,101.174,189760,3,3703824,alternative rock
2009-08-11,11,0.451,0.763,2,-4.583,1,0.0308,0.103,0.00722,0.0723,0.915,85.055,230467,4,28694,alternative rock
2009-01-01,8,0.245,0.885,4,-5.626,0,0.0749,0.000192,0.136,0.667,0.203,87.541,238562,4,78475,alternative rock
2009-05-05,8,0.628,0.496,7,-11.633,1,0.248,0.00103,0.959,0.115,0.412,167.699,267200,4,381968,alternative rock
2009-05-05,8,0.838,0.667,6,-10.81,0,0.211,0.222,0.912,0.084,0.72,86.037,295013,4,381968,alternative rock
2009-01-01,10,0.289,0.738,5,-4.077,1,0.0387,0.00202,0,0.125,0.202,165.932,265747,4,14992,alternative rock
2009-01-01,9,0.501,0.571,0,-9.246,1,0.037,0.365,0,0.319,0.301,106.039,246147,4,14992,alternative rock
2009,38,0.449,0.949,9,-4.945,1,0.124,0.00149,1.26e-06,0.306,0.618,144.874,196253,4,355964,alternative rock
2009-05-05,7,0.641,0.618,10,-7.877,0,0.0486,0.000371,0.741,0.11,0.332,87.999,245387,4,381968,alternative rock
2009-11-09,6,0.545,0.719,2,-6.086,1,0.047,0.265,0.00208,0.112,0.404,131.011,284947,4,168095,alternative rock
2009-09-08,7,0.812,0.636,4,-6.534,0,0.275,0.009,2.65e-06,0.228,0.354,96.977,265147,4,87276,alternative rock
2009-05-05,7,0.604,0.356,10,-9.859,0,0.134,0.0217,0.847,0.106,0.302,170.077,218267,4,381968,alternative rock
2009-01-01,8,0.477,0.936,1,-3.217,0,0.126,0.00258,1.81e-05,0.0866,0.269,164.034,203480,4,14992,alternative rock
2009-01-01,8,0.606,0.754,1,-3.653,0,0.0296,0.371,3.29e-06,0.119,0.615,90.091,176707,4,14992,alternative rock
2009-01-01,9,0.369,0.893,8,-3.762,1,0.0436,0.0183,0,0.258,0.49,158.914,210213,4,14992,alternative rock
2009-05-05,7,0.68,0.498,11,-11.813,0,0.0329,0.28,0.621,0.228,0.693,110.001,250840,4,381968,alternative rock
2009-09-07,14,0.436,0.397,2,-10.331,0,0.0549,0.85,7.15e-05,0.224,0.46,105.645,380320,4,1826,alternative rock
2009-08-11,7,0.488,0.937,4,-4.712,0,0.0462,0.0105,0.318,0.149,0.709,173.997,222307,4,28694,alternative rock
2009-08-11,7,0.654,0.937,0,-4.412,1,0.0321,0.0304,0.00812,0.289,0.346,117.945,222333,4,28694,alternative rock
2009-05-05,6,0.427,0.424,3,-10.963,1,0.0558,0.00568,0.814,0.284,0.363,147.904,272867,4,381968,alternative rock
2009-05-05,6,0.639,0.427,6,-13.208,0,0.0637,0.119,0.849,0.355,0.694,168.066,301307,4,381968,alternative rock
2009-05-05,6,0.766,0.527,7,-9.976,1,0.112,0.0238,0.881,0.221,0.553,96.053,259640,4,381968,alternative rock
2009-01-01,8,0.386,0.497,0,-5.247,1,0.0372,0.0367,3.94e-05,0.0968,0.407,145.998,227173,4,14992,alternative rock
2009-01-01,8,0.48,0.75,8,-4.666,0,0.0376,0.105,9.38e-06,0.285,0.222,114.985,226960,3,14992,alternative rock
2009-05-05,6,0.717,0.511,1,-9.874,0,0.15,0.461,0.597,0.0991,0.684,79.982,231960,4,381968,alternative rock
2009-05-05,6,0.634,0.415,11,-14.408,1,0.962,0.444,0,0.057,0.564,76.091,261880,4,381968,alternative rock
2009-05-05,6,0.809,0.715,0,-9.648,0,0.111,0.00932,0.43,0.204,0.74,142.047,239667,4,381968,alternative rock
2009-05-05,6,0.648,0.484,4,-8.542,1,0.0426,0.0769,0.764,0.207,0.654,95.965,199227,4,381968,alternative rock
2009-08-11,6,0.402,0.946,2,-4.424,1,0.0854,0.00106,9.97e-05,0.277,0.421,161.853,167427,4,28694,alternative rock
2009-01-01,6,0.732,0.535,2,-9.923,1,0.0526,0.00024,0.619,0.113,0.694,117.366,182277,4,269156,alternative rock
2009-01-01,3,0.701,0.803,7,-5.644,1,0.0262,0.0588,0.0114,0.302,0.726,108.014,349160,4,153094,alternative rock
2009-06-12,14,0.635,0.67,0,-4.46,1,0.0451,0.00382,0.94,0.178,0.469,131.719,106280,4,87974,alternative rock
2009-09-15,7,0.712,0.916,9,-3.841,0,0.339,0.114,0,0.204,0.726,89.02,236893,4,531522,alternative rock
2009-06-12,19,0.653,0.676,1,-4.679,1,0.0313,0.33,0,0.0744,0.337,130.062,245307,4,87974,alternative rock
2009-06-12,16,0.484,0.676,11,-3.213,0,0.0334,0.0507,0,0.447,0.283,135.067,324653,4,87974,alternative rock
2009-08-21,5,0.498,0.728,6,-5.757,0,0.0615,0.0234,0,0.0739,0.438,77.959,175107,4,293458,alternative rock
2009-05-05,5,0.528,0.735,9,-10.196,1,0.0333,0.0246,0.632,0.231,0.4,100.009,237160,4,381968,alternative rock
2009-01-01,4,0.392,0.99,2,-4.404,1,0.144,6.58e-05,6.36e-05,0.978,0.118,103.491,200067,3,3703824,alternative rock
2009-08-11,5,0.725,0.754,7,-5.162,1,0.026,0.47,2.65e-05,0.128,0.727,127.053,176800,4,28694,alternative rock
2009-08-11,5,0.718,0.698,7,-5.83,0,0.0319,0.127,0.0695,0.218,0.961,117.057,221760,4,28694,alternative rock
2009-05-15,5,0.165,0.99,8,-3.609,0,0.211,0.000146,0.00786,0.447,0.12,82.304,277653,4,282838,alternative rock
2009-10-27,4,0.401,0.927,7,-3.188,1,0.326,0.0072,0,0.29,0.525,108.541,245290,5,681189,alternative rock
2009-05-05,4,0.737,0.517,8,-10.568,0,0.0539,0.015,0.838,0.0718,0.756,94.986,239813,4,381968,alternative rock
2009-06-12,18,0.563,0.725,6,-3.586,0,0.0389,0.444,0,0.147,0.335,132.981,325013,4,87974,alternative rock
2009-06-12,14,0.462,0.626,11,-3.831,0,0.0695,0.219,0,0.0843,0.308,139.43,314653,4,87974,alternative rock
2009-05-05,4,0.809,0.67,11,-9.858,1,0.624,0.586,0,0.14,0.166,115.915,247627,4,381968,alternative rock
2009-05-05,3,0.782,0.402,4,-13.527,1,0.896,0.696,0,0.426,0.679,79.958,241107,4,381968,alternative rock
2009-05-05,4,0.838,0.528,8,-11.566,0,0.879,0.733,0,0.555,0.338,142.018,257347,4,381968,alternative rock
2009-09-07,11,0.834,0.734,11,-7.478,0,0.164,0.0434,0,0.0759,0.734,119.992,292413,4,25584,alternative rock
2009-12-08,5,0.492,0.891,4,-4.063,1,0.0427,0.0437,0,0.0682,0.718,175.072,114210,4,402363,alternative rock
2009-09-08,2,0.915,0.517,0,-5.294,0,0.232,0.0108,0,0.0683,0.913,92.971,212160,4,87276,alternative rock
2009-09-07,9,0.659,0.782,5,-7.199,1,0.0476,0.0416,0,0.0729,0.663,95.011,311973,4,1263256,alternative rock
2009-04-04,21,0.637,0.915,9,-4.475,1,0.0798,0.0272,0,0.104,0.807,150.978,188527,4,840701,alternative rock
2009,6,0.59,0.642,11,-7.327,1,0.0354,0.0811,0.0122,0.0994,0.474,88.975,341400,4,160550,alternative rock
2009-05-11,3,0.286,0.95,1,-4.975,1,0.15,0.00278,0,0.937,0.53,172.215,195467,4,466341,alternative rock
2009-07-11,9,0.561,0.752,2,-5.769,1,0.0335,0.00662,0.00115,0.233,0.333,117.752,268493,4,6551,alternative rock
2009-04-17,33,0.464,0.919,2,-4.578,1,0.324,0.0838,0,0.381,0.687,176.017,223040,4,571250,alternative rock
2009-05-19,3,0.32,0.294,0,-11.765,1,0.0322,0.912,0.258,0.124,0.132,128.701,83880,4,41381,alternative rock
2009,7,0.44,0.636,4,-6.995,0,0.032,0.0853,0.000534,0.242,0.473,132.92,238318,4,240064,alternative rock
2009-08-03,4,0.747,0.674,1,-8.119,1,0.212,0.317,0.00851,0.117,0.429,158.041,295680,4,133698,alternative rock
2009-02-01,5,0.407,0.963,7,-6.242,1,0.231,0.487,0,0.0387,0.264,179.36,122613,4,49250,alternative rock
2009-05-15,3,0.257,0.976,7,-3.937,1,0.305,0.0025,0.0221,0.794,0.177,143.498,423880,4,282838,alternative rock
2009-01-29,4,0.829,0.824,11,-3.136,1,0.0329,0.0659,0,0.153,0.948,120.001,211587,4,52894,alternative rock
2009-05-15,3,0.147,0.995,9,-3.262,1,0.221,0.000119,0.362,0.933,0.103,176.972,396120,4,282838,alternative rock
2009-10-20,5,0.333,0.93,7,-3.243,1,0.384,0.00763,0,0.297,0.529,160.229,245290,4,681189,alternative rock
2009-05-15,2,0.266,0.989,9,-4.136,1,0.239,0.000206,0.625,0.695,0.136,131.507,274493,4,282838,alternative rock
2009-06-12,15,0.454,0.657,2,-4.167,0,0.0566,0.0437,0.000232,0.163,0.727,89.812,199840,4,87974,alternative rock
2009-06-12,13,0.21,0.654,4,-3.547,0,0.0329,0.199,0,0.332,0.0818,89.434,319253,4,87974,alternative rock
2009-06-12,12,0.215,0.7,11,-2.966,0,0.0353,0.0115,0,0.0399,0.419,161.516,199600,4,87974,alternative rock
2009-06-12,12,0.484,0.96,7,-2.918,0,0.159,0.234,0,0.443,0.621,184.843,191587,4,87974,alternative rock
2009-05-05,2,0.713,0.32,10,-14.155,1,0.935,0.664,0,0.169,0.581,110.962,295080,5,381968,alternative rock
2009-08-11,3,0.508,0.978,4,-5.336,1,0.102,0.000975,0.00566,0.169,0.592,139.097,203747,4,28694,alternative rock
2009,6,0.529,0.75,2,-5.427,1,0.0259,0.0113,0.000245,0.0937,0.629,93.102,254080,4,355964,alternative rock
2009-05-05,2,0.712,0.51,11,-14.774,1,0.918,0.538,0,0.419,0.37,117.955,274907,3,381968,alternative rock
2009-05-05,2,0.901,0.591,2,-14.834,1,0.642,0.505,0,0.082,0.184,110.167,249987,4,381968,alternative rock
2009-05-05,2,0.687,0.408,7,-11.119,0,0.866,0.698,0,0.203,0.696,91.442,197000,4,381968,alternative rock
2009-05-05,3,0.625,0.488,6,-15.727,1,0.945,0.745,0,0.247,0.473,171.444,272333,4,381968,alternative rock
2009-05-05,2,0.611,0.44,2,-14.203,1,0.894,0.265,0,0.104,0.321,83.249,316360,4,381968,alternative rock
2009-05-05,3,0.821,0.443,10,-14.24,1,0.875,0.651,0,0.181,0.421,127.923,257507,3,381968,alternative rock
2009-05-05,3,0.626,0.697,3,-13.778,1,0.867,0.595,0,0.455,0.4,174.662,252987,4,381968,alternative rock
2009-05-05,3,0.642,0.429,5,-12.874,0,0.934,0.768,0,0.0727,0.338,84.129,228093,4,381968,alternative rock
2009-05-05,2,0.65,0.462,1,-10.059,1,0.712,0.715,0,0.401,0.879,92.731,236613,4,381968,alternative rock
2009-05-05,3,0.74,0.507,1,-11.339,1,0.791,0.557,0,0.677,0.238,93.435,243667,4,381968,alternative rock
2009-08-11,2,0.508,0.958,2,-5.489,1,0.0724,0.000935,0.555,0.112,0.558,99.013,243013,4,28694,alternative rock
2009-07-07,3,0.333,0.947,6,-4.289,1,0.103,0.145,0,0.0937,0.548,148.77,238267,4,216642,alternative rock
2009-08-11,2,0.599,0.467,7,-8.385,1,0.0277,0.631,0,0.186,0.216,106.918,255413,4,28694,alternative rock
2009-07-07,2,0.411,0.754,7,-6.515,1,0.0294,0.101,2.83e-06,0.141,0.602,189.9,269147,4,553501,alternative rock
2009,4,0.382,0.981,0,-3.603,0,0.133,0.0303,0.00018,0.0636,0.203,139.983,207133,4,7379,alternative rock
2009-09-07,1,0.794,0.87,7,-5.966,1,0.0607,0.271,0,0.104,0.851,123.975,261960,4,26,alternative rock
2009-09-08,0,0.915,0.517,0,-5.294,0,0.232,0.0108,0,0.0683,0.913,92.971,212160,4,87276,alternative rock
2009-01-27,0,0.828,0.925,1,-5.643,0,0.149,0.00251,0.261,0.0849,0.505,128.025,225040,4,1190,alternative rock
2009-08-15,0,0.612,0.809,4,-8.089,1,0.0407,6.41e-05,0.00622,0.116,0.44,118.009,206839,4,66872,alternative rock
2009-09-02,0,0.583,0.974,0,-5.159,0,0.136,0.0317,5.08e-06,0.119,0.361,155.868,156000,4,1993665,alternative rock
2009,0,0.479,0.881,0,-5.077,1,0.0411,0.000108,0.000609,0.133,0.598,90.474,197960,4,11580,alternative rock
2009-09-22,0,0.293,0.676,2,-8.941,1,0.0279,0.000219,0.0153,0.322,0.378,170.919,326547,4,93259,alternative rock
2009-06-26,0,0.571,0.857,2,-6.635,1,0.155,0.0483,0.0189,0.801,0.634,95.173,316370,4,6092,alternative rock
2009-09-08,0,0.709,0.698,6,-9.531,1,0.518,0.0526,0.0683,0.317,0.667,92.831,76173,4,87276,alternative rock
2009-09-08,0,0.709,0.698,6,-9.531,1,0.518,0.0526,0.0683,0.317,0.667,92.831,76173,4,87276,alternative rock
2009-04-06,2,0.235,0.954,7,-4.046,1,0.0702,1.44e-05,0.291,0.161,0.437,95.909,269493,4,12151,alternative rock
2009-01-27,0,0.76,0.762,1,-7.284,1,0.0393,5.2e-05,0.68,0.112,0.395,120.047,176987,4,1190,alternative rock
2009-07-16,4,0.431,0.973,4,-2.883,1,0.0441,0.0402,0.0036,0.066,0.369,128.838,142694,4,1778,alternative rock
2009-07-16,1,0.285,0.727,5,-13.312,1,0.0444,2.9e-05,0.00136,0.946,0.439,126.093,207842,4,22428,alternative rock
2009-11-09,1,0.563,0.959,7,-2.593,1,0.0585,0.00018,0.00126,0.263,0.265,119.999,321773,4,12745,alternative rock
2009-07-01,1,0.238,0.66,7,-5.434,1,0.0377,6.41e-06,0.818,0.102,0.0786,124.722,411667,4,4511,alternative rock
2009-05-04,2,0.451,0.976,3,-3.248,0,0.129,3.9e-05,0.83,0.911,0.339,125.733,249813,4,25957,alternative rock
2009-09-07,3,0.62,0.774,5,-7.254,1,0.0393,0.00101,0.338,0.113,0.491,130.041,253427,4,25957,alternative rock
2009-01-01,0,0.681,0.868,1,-4.031,0,0.0668,0.00781,0.141,0.131,0.613,129.985,450886,4,49327,alternative rock
2009-06-12,1,0.611,0.901,10,-4.061,1,0.0839,0.0465,0,0.199,0.753,135.062,220187,4,41275,alternative rock
2009-01-01,21,0.684,0.928,1,-5.72,0,0.0435,0.0604,4.64e-06,0.348,0.793,111.983,296133,4,802832,alternative rock
