3ade68b6gc152fda3,Dança da Solidão,pt-br,3ade68b3g0d86eda3,Marisa Monte,175,Soundtrack,"['Trilha Sonora', 'Romântico', 'MPB', 'Samba', 'Velha Guarda', 'Bossa Nova', 'Forró', 'Axé', 'Rock Alternativo', 'Chillout', 'Black Music', 'Classic Rock', 'Músicas Gaúchas', 'Funk', 'Electronica', 'Folk', 'Dance', 'Rock', 'Pagode', 'Funk Carioca', 'Clássico', 'Sertanejo', 'Pop']","['guitar','vocal','singing']",0.687,0.538,5,0,0.0349,0.429,0.00339,0.0945,0.609,148.16,217333,4,0.064075783710911
3ade68b6g3badeda3,Smells Like Teen Spirit,en,3ade68b5g4467eda3,Nirvana,90,Rock,"['Rock', 'Grunge', 'Rock Alternativo', 'Hard Rock', 'Punk Rock', 'Metal', 'Axé', 'Classic Rock', 'Indie', 'Black Music', 'Post-Rock', 'Funk', 'J-Pop/J-Rock', 'Folk', 'Blues', 'Heavy Metal', 'Piano Rock', 'R&B', 'Trilha Sonora', 'Soft Rock', 'Reggae', 'Pop/Rock', 'Gospel/Religioso', 'Forró', 'Sertanejo', 'Gótico', 'Pop/Punk', 'Hardcore', 'Funk Carioca', 'Samba', 'Emocore']","['rock','guitar','drums']",0.502,0.912,1,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,4,1.4352975551244
3ade68b8g1095e0b3,Perfect Now,en,3ade68b7g59d03ea3,Louis Tomlinson,356,Pop,"['Pop', 'Pop/Rock', 'Dance', 'Electronica', 'Pop/Punk', 'Classic Rock']","['guitar','male vocal','vocal']",0.617,0.358,2,1,0.0273,0.253,0,0.171,0.209,134.977,186400,4,0.076890940453093
3ade68b8g735cdfa3,Hit The Lights,en,3ade68b7g54290ea3,Selena Gomez,56,Pop,"['Pop', 'Dance', 'Pop/Rock', 'Trilha Sonora', 'Black Music', 'Disco', 'Funk Carioca', 'Rock', 'Hard Rock', 'R&B', 'Country', 'Power-Pop', 'House', 'Sertanejo', 'Jazz', 'Gótico', 'Infantil', 'Electronica', 'Funk', 'Tecnopop', 'Forró', 'Electro Swing', 'Hip Hop', 'J-Pop/J-Rock', 'Blues', 'Clássico', 'Pop/Punk', 'Rap', 'Bossa Nova', 'Velha Guarda', 'Reggae', 'Romântico', 'Folk', 'Gospel/Religioso', 'Trip-Hop', 'Soft Rock', 'Emocore', 'MPB', 'Axé', 'Indie', 'Fado', 'Trance', 'Psicodelia', 'New Age', 'Hardcore', 'Rockabilly', 'Regional', 'Industrial', 'Surf Music', 'Jovem Guarda', 'Pagode', 'Rock Alternativo', 'Piano Rock', 'Grunge', 'Post-Rock', 'Soul Music', 'Samba', 'Heavy Metal', 'Instrumental', 'Punk Rock']","['female','pop','woman']",0.56,0.88,7,1,0.0567,0.115,0,0.299,0.573,129.97,194427,4,0.017275698094507
3ade68b8g596e6fa3,Psychosocial,en,3ade68b5g2d97eda3,Slipknot,239,Hard Rock,"['Hard Rock', 'Heavy Metal', 'Rock', 'Metal', 'New Age', 'Classic Rock', 'Funk Carioca', 'Funk', 'Punk Rock', 'Gótico', 'Axé', 'Rock Alternativo', 'Pop/Rock', 'Forró', 'Hardcore', 'Reggae', 'Pós-Punk', 'Black Music', 'Surf Music', 'Trip-Hop', 'Piano Rock', 'Pop', 'Dance', 'Soft Rock', 'Folk', 'Progressivo', 'Rap', 'Electronica', 'Country', 'Infantil', 'Tecnopop', 'Samba', 'Industrial', 'New Wave', 'Emocore']","['rock','metal','drums']",0.568,0.981,2,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,284120,4,0.24348797810146
3ade68b8g3dd480b3,Freedom,en,3ade68b6g91e2fda3,Pharrell Williams,461,Pop,"['Pop', 'Hip Hop', 'Rap', 'Black Music', 'R&B', 'Funk', 'Pop/Rock', 'House', 'Electronica', 'Soul Music', 'Dance', 'Funk Carioca', 'Blues', 'Forró', 'Sertanejo', 'Chillout', 'Rock', 'Romântico', 'Indie', 'Axé']","['guitar','piano','male vocal']",0.428,0.559,1,0,0.067,0.395,3.56e-05,0.136,0.607,86.459,162467,4,0.051260626968728
3ade68b8g106cbfa3,A Year Without Rain,en,3ade68b7g54290ea3,Selena Gomez,56,Pop,"['Pop', 'Dance', 'Pop/Rock', 'Trilha Sonora', 'Black Music', 'Disco', 'Funk Carioca', 'Rock', 'Hard Rock', 'R&B', 'Country', 'Power-Pop', 'House', 'Sertanejo', 'Jazz', 'Gótico', 'Infantil', 'Electronica', 'Funk', 'Tecnopop', 'Forró', 'Electro Swing', 'Hip Hop', 'J-Pop/J-Rock', 'Blues', 'Clássico', 'Pop/Punk', 'Rap', 'Bossa Nova', 'Velha Guarda', 'Reggae', 'Romântico', 'Folk', 'Gospel/Religioso', 'Trip-Hop', 'Soft Rock', 'Emocore', 'MPB', 'Axé', 'Indie', 'Fado', 'Trance', 'Psicodelia', 'New Age', 'Hardcore', 'Rockabilly', 'Regional', 'Industrial', 'Surf Music', 'Jovem Guarda', 'Pagode', 'Rock Alternativo', 'Piano Rock', 'Grunge', 'Post-Rock', 'Soul Music', 'Samba', 'Heavy Metal', 'Instrumental', 'Punk Rock']","['female','techno','woman']",0.629,0.806,2,0,0.0442,0.0102,1.72e-05,0.112,0.409,119.966,234333,4,0.10252125393746
3ade68b8gd8ef9fa3,Celebration,en,3ade68b3g1f86eda3,Madonna,132,Dance,"['Dance', 'Pop', 'Electronica', 'Romântico', 'Pop/Rock', 'Disco', 'Power-Pop', 'R&B', 'Chillout', 'Tecnopop', 'Psicodelia', 'Blues', 'Rock', 'Trance', 'Gótico', 'Black Music', 'World Music', 'Clássico', 'Rap', 'Samba Enredo', 'Hardcore', 'Pagode', 'Trip-Hop', 'Samba', 'Hard Rock', 'House', 'New Age', 'Trilha Sonora', 'Jovem Guarda', 'Jazz', 'Infantil', 'Instrumental', 'Funk Carioca', 'Sertanejo', 'New Wave', 'Industrial', 'Punk Rock', 'Gospel/Religioso', 'Folk', 'Axé', 'Country', 'Progressivo', 'Pop/Punk', 'Funk']","['techno','electronic','beat']",0.637,0.891,11,0,0.0345,0.0742,0.000622,0.0686,0.933,126.002,215133,4,0.012815156742182
3ade68b8g325fd0b3,Depressão,pt-br,3ade68b6gd0b6fda3,Regis Danese,499,Gospel/Religious,"['Gospel/Religioso', 'Regional', 'Pop', 'Piano Rock', 'Punk Rock', 'Axé', 'Black Music', 'Metal', 'Bossa Nova', 'Romântico', 'Blues']","['slow','male vocal','guitar']",0.649,0.412,1,1,0.0328,0.459,0,0.11,0.335,119.998,213875,4,0.0032906091608585
3ade68b7g952faea3,Lute,pt-br,3ade68b6gd25aeda3,Voz da Verdade,224,Gospel/Religious,"['Gospel/Religioso', 'Clássico', 'Rock', 'Trilha Sonora', 'World Music', 'Axé', 'Blues', 'Jazz', 'Classic Rock', 'Forró', 'Black Music', 'Pop/Rock', 'Jovem Guarda', 'Velha Guarda', 'Electronica']","['male','vocal','indian']",0.41,0.691,9,1,0.0403,0.555,0,0.122,0.366,137.651,199907,4,0.11533641067964
